farm_id,farm_name,region,county,crop_type,acreage,archetype,archetype_id,ffmi_score,tier,tier_classification,pillar_1_score,pillar_2_score,pillar_3_score,pillar_4_score,pillar_5_score,pillar_6_score,pillar_7_score,pillar_8_score
5e5f447e-9ded-578c-a50a-68c04c4d263c,Siaya Cassava Farm #0494,Western Kenya,Siaya,Cassava,2.47,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.32,0.32,0.16,0.44,0.12,0.2,0.24,0.04
72d5abbb-009e-575e-b902-daa44b9f70e4,Taita Taveta Fish Farming Farm #0495,Coastal Lowlands,Taita Taveta,Fish Farming,8.89,Transitioning Agribusiness,1,11.04,3,Structured Farm,0.44,0.44,0.52,0.6,0.44,0.52,0.4,0.32
501f0bf7-c805-5831-8639-f0ed66aecaf8,Kitui Livestock Farm #0496,Eastern Semi-Arid,Kitui,Livestock,6.48,Transitioning Agribusiness,1,11.88,3,Structured Farm,0.4,0.44,0.64,0.6,0.56,0.52,0.32,0.48
b3925f45-7819-5b11-b568-2f3f56cbcadb,Embu Horticulture Farm #0497,Central Highlands,Embu,Horticulture,4.09,Informal Smallholder,0,5.88,2,Emerging Agribusiness,0.2,0.16,0.28,0.6,0.24,0.12,0.16,0.2
d98be75c-3e2d-591c-a56f-46f27eb40e82,Tharaka Nithi Green Grams Farm #0498,Eastern Semi-Arid,Tharaka Nithi,Green Grams,5.75,Transitioning Agribusiness,1,11.52,3,Structured Farm,0.56,0.32,0.44,0.68,0.52,0.48,0.52,0.32
5948643b-6e1e-536b-8dd4-d37555601d31,Kwale Cashew Farm #0499,Coastal Lowlands,Kwale,Cashew,2.51,Informal Smallholder,0,6.24,2,Emerging Agribusiness,0.32,0.16,0.24,0.64,0.24,0.2,0.16,0.12
5d213b3f-806b-57d7-ac51-ba11e74a4e52,Kericho Wheat Farm #0500,Rift Valley,Kericho,Wheat,6.41,Transitioning Agribusiness,1,10.92,3,Structured Farm,0.6,0.4,0.36,0.64,0.32,0.56,0.36,0.4
763d0300-3489-590b-a962-9c510176a35a,Kericho Maize Farm #0501,Rift Valley,Kericho,Maize,5.87,Transitioning Agribusiness,1,11.16,3,Structured Farm,0.44,0.56,0.52,0.52,0.48,0.48,0.32,0.4
af1689c4-8674-5194-9469-348d51e7df0f,Meru Horticulture Farm #0502,Central Highlands,Meru,Horticulture,9.18,Commercial Market Leader,2,20.88,5,Future Ready Farm,0.88,0.84,0.84,0.88,0.8,0.92,1.0,0.8
cff2e7f0-3b92-53cf-8238-8d91742a6262,Busia Horticulture Farm #0503,Western Kenya,Busia,Horticulture,18.99,Commercial Market Leader,2,19.92,4,Investment Ready Farm,0.88,0.76,0.88,0.8,0.8,0.84,0.88,0.8
f3d84e34-6fd4-519f-85b2-cd2274b3dc49,Kisumu Maize Farm #0504,Western Kenya,Kisumu,Maize,6.64,Transitioning Agribusiness,1,11.04,3,Structured Farm,0.68,0.44,0.56,0.44,0.48,0.48,0.36,0.24
6a0ecc08-4069-5d21-9f04-76d830aa50aa,Busia Cassava Farm #0505,Western Kenya,Busia,Cassava,7.8,Transitioning Agribusiness,1,12.72,3,Structured Farm,0.48,0.48,0.6,0.8,0.48,0.48,0.48,0.44
e14c07f0-51a6-5df6-8070-e1e8dba2eb8d,Taita Taveta Vegetables Farm #0506,Coastal Lowlands,Taita Taveta,Vegetables,11.88,Transitioning Agribusiness,1,11.76,3,Structured Farm,0.52,0.36,0.56,0.76,0.48,0.56,0.4,0.28
b2af5f71-5443-530b-b163-0672e5cd7a4b,Murang'a Horticulture Farm #0507,Central Highlands,Murang'a,Horticulture,2.18,Informal Smallholder,0,6.96,2,Emerging Agribusiness,0.24,0.12,0.44,0.6,0.16,0.36,0.32,0.08
74459781-ac05-50db-8318-4fc94ed68d52,Bungoma Poultry Farm #0508,Western Kenya,Bungoma,Poultry,7.92,Transitioning Agribusiness,1,12.12,3,Structured Farm,0.4,0.44,0.56,0.72,0.56,0.56,0.44,0.36
cc13146b-6535-5982-a17c-380eafffeaf5,Taita Taveta Cashew Farm #0509,Coastal Lowlands,Taita Taveta,Cashew,1.76,Informal Smallholder,0,6.0,2,Emerging Agribusiness,0.28,0.12,0.28,0.56,0.24,0.2,0.16,0.16
6a88a05e-d0d6-534a-86d4-899b18758efd,Embu Dairy Farm #0510,Central Highlands,Embu,Dairy,2.2,Informal Smallholder,0,5.04,2,Emerging Agribusiness,0.04,0.4,0.2,0.4,0.16,0.12,0.16,0.2
8d2cc6f4-0055-58ea-8c18-de54a53de577,Nandi Dairy Farm #0511,Rift Valley,Nandi,Dairy,1.46,Informal Smallholder,0,6.36,2,Emerging Agribusiness,0.36,0.2,0.2,0.56,0.12,0.36,0.2,0.12
7c1cc152-c34c-5fb2-8c09-af87073573ff,Machakos Cowpeas Farm #0512,Eastern Semi-Arid,Machakos,Cowpeas,9.79,Transitioning Agribusiness,1,12.12,3,Structured Farm,0.56,0.44,0.6,0.72,0.48,0.6,0.36,0.28
a591a307-0e2e-53f4-b02e-4fa77aa1f17c,Bungoma Cassava Farm #0513,Western Kenya,Bungoma,Cassava,2.58,Informal Smallholder,0,5.88,2,Emerging Agribusiness,0.12,0.16,0.28,0.68,0.24,0.24,0.08,0.16
9f13d8a7-ae0d-5b57-92a6-81155c6459b6,Uasin Gishu Maize Farm #0514,Rift Valley,Uasin Gishu,Maize,2.16,Informal Smallholder,0,6.0,2,Emerging Agribusiness,0.12,0.32,0.2,0.56,0.08,0.4,0.2,0.12
768d1856-b173-5bf6-9ba6-e521e49b6886,Kitui Pigeon Peas Farm #0515,Eastern Semi-Arid,Kitui,Pigeon Peas,2.95,Informal Smallholder,0,6.36,2,Emerging Agribusiness,0.24,0.2,0.2,0.56,0.28,0.28,0.24,0.12
a35d712c-a69d-5f1b-9c5f-062c79852263,Tharaka Nithi Sorghum Farm #0516,Eastern Semi-Arid,Tharaka Nithi,Sorghum,4.36,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.2,0.24,0.2,0.48,0.08,0.24,0.28,0.12
b6cf1fbb-fa11-517c-a1c0-83fb661648d5,Kericho Dairy Farm #0517,Rift Valley,Kericho,Dairy,2.63,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.12,0.24,0.08,0.64,0.16,0.28,0.2,0.12
8ac42d0c-26a9-5c48-91b7-65eaf46e5d4e,Kisumu Maize Farm #0518,Western Kenya,Kisumu,Maize,4.86,Transitioning Agribusiness,1,11.4,3,Structured Farm,0.24,0.36,0.64,0.64,0.48,0.56,0.52,0.36
ba9f6ea8-0f6b-5c8e-9179-fd616ed1421e,Kitui Livestock Farm #0519,Eastern Semi-Arid,Kitui,Livestock,2.13,Informal Smallholder,0,6.0,2,Emerging Agribusiness,0.16,0.24,0.36,0.56,0.12,0.32,0.16,0.08
8d5b8365-9982-5968-a207-04604ebd16a5,Uasin Gishu Horticulture Farm #0520,Rift Valley,Uasin Gishu,Horticulture,5.03,Transitioning Agribusiness,1,11.16,3,Structured Farm,0.32,0.36,0.6,0.68,0.4,0.56,0.6,0.2
de6bc714-0b75-5328-ac26-4fd4bc70db15,Bungoma Maize Farm #0521,Western Kenya,Bungoma,Maize,14.01,Commercial Market Leader,2,19.56,4,Investment Ready Farm,0.96,0.8,0.96,0.64,0.84,0.72,0.92,0.68
8513f354-9bee-5803-a056-4748bc6362b2,Makueni Cowpeas Farm #0522,Eastern Semi-Arid,Makueni,Cowpeas,1.93,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.28,0.16,0.36,0.48,0.16,0.28,0.04,0.04
c332763f-beed-56bc-a74b-14f52e05ced9,Makueni Pigeon Peas Farm #0523,Eastern Semi-Arid,Makueni,Pigeon Peas,1.22,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.12,0.16,0.12,0.6,0.2,0.32,0.24,0.08
27e64be3-68ae-5642-9dfe-245274e48a92,Taita Taveta Fish Farming Farm #0524,Coastal Lowlands,Taita Taveta,Fish Farming,4.17,Transitioning Agribusiness,1,12.36,3,Structured Farm,0.64,0.36,0.6,0.72,0.48,0.56,0.44,0.32
ed3d957f-aa87-5062-a96a-be53fc6f6d9e,Bungoma Poultry Farm #0525,Western Kenya,Bungoma,Poultry,3.3,Informal Smallholder,0,6.6,2,Emerging Agribusiness,0.36,0.2,0.2,0.52,0.16,0.48,0.16,0.12
c837f387-80da-5c44-bdc4-c78c0a3b820a,Bungoma Horticulture Farm #0526,Western Kenya,Bungoma,Horticulture,1.94,Informal Smallholder,0,5.64,2,Emerging Agribusiness,0.2,0.2,0.2,0.48,0.2,0.2,0.28,0.12
beb47044-3352-5a88-98ff-6bd606caa7a8,Kirinyaga Coffee Farm #0527,Central Highlands,Kirinyaga,Coffee,31.81,Commercial Market Leader,2,20.52,5,Future Ready Farm,0.96,0.76,0.96,0.76,0.84,0.88,0.92,0.76
0ef673d5-0948-51c1-825a-43c5b9ce9c4e,Uasin Gishu Potatoes Farm #0528,Rift Valley,Uasin Gishu,Potatoes,27.86,Commercial Market Leader,2,20.88,5,Future Ready Farm,0.84,0.8,0.88,0.88,0.88,0.84,0.96,0.88
5ae18f38-0a2e-541a-beff-3c4ae9afb7cf,Meru Dairy Farm #0529,Central Highlands,Meru,Dairy,13.01,Transitioning Agribusiness,1,12.48,3,Structured Farm,0.48,0.44,0.64,0.76,0.6,0.44,0.44,0.36
7bd41146-78c7-516e-b198-0b9285f9273e,Vihiga Cassava Farm #0530,Western Kenya,Vihiga,Cassava,2.09,Informal Smallholder,0,6.36,2,Emerging Agribusiness,0.16,0.24,0.4,0.68,0.16,0.16,0.2,0.12
50795050-2c1e-5db2-a3e7-1cc888499744,Lamu Coconut Farm #0531,Coastal Lowlands,Lamu,Coconut,5.3,Transitioning Agribusiness,1,11.52,3,Structured Farm,0.52,0.36,0.48,0.56,0.48,0.6,0.36,0.48
ae7f10e1-0d09-57f0-861b-442227ef8014,Kiambu Coffee Farm #0532,Central Highlands,Kiambu,Coffee,8.21,Transitioning Agribusiness,1,12.24,3,Structured Farm,0.48,0.4,0.6,0.76,0.32,0.56,0.44,0.52
64540a46-2010-5abb-8f02-3944986afd1d,Tharaka Nithi Sorghum Farm #0533,Eastern Semi-Arid,Tharaka Nithi,Sorghum,1.87,Informal Smallholder,0,5.28,2,Emerging Agribusiness,0.16,0.16,0.16,0.76,0.12,0.2,0.12,0.08
28c0f5f1-bd91-5e1f-9212-fa0c9f763f68,Siaya Dairy Farm #0534,Western Kenya,Siaya,Dairy,7.74,Transitioning Agribusiness,1,13.44,3,Structured Farm,0.48,0.4,0.56,0.72,0.56,0.76,0.52,0.48
cada0f77-5b77-54a3-bedb-1a3533cabb55,Lamu Fish Farming Farm #0535,Coastal Lowlands,Lamu,Fish Farming,3.49,Informal Smallholder,0,6.0,2,Emerging Agribusiness,0.24,0.24,0.32,0.48,0.2,0.2,0.28,0.04
e0fc70dc-c336-5312-906e-12b11974e7f4,Tharaka Nithi Pigeon Peas Farm #0536,Eastern Semi-Arid,Tharaka Nithi,Pigeon Peas,1.07,Informal Smallholder,0,4.32,5,Future Ready Farm,0.08,0.16,0.08,0.52,0.12,0.28,0.16,0.04
3875d388-425c-5500-89d2-3b817467ec10,Busia Dairy Farm #0537,Western Kenya,Busia,Dairy,10.25,Transitioning Agribusiness,1,11.04,3,Structured Farm,0.56,0.36,0.48,0.64,0.52,0.32,0.48,0.32
ab5118be-9d72-512f-9a5c-ddc4b811c6e9,Embu Horticulture Farm #0538,Central Highlands,Embu,Horticulture,3.7,Informal Smallholder,0,4.92,5,Future Ready Farm,0.2,0.08,0.2,0.56,0.08,0.16,0.2,0.16
693561a8-fdab-50d5-8e3d-65c600998b03,Nakuru Maize Farm #0539,Rift Valley,Nakuru,Maize,1.23,Informal Smallholder,0,5.88,2,Emerging Agribusiness,0.2,0.12,0.2,0.72,0.16,0.24,0.2,0.12
22dc9894-9911-5b69-bd26-faa4c5db7260,Uasin Gishu Potatoes Farm #0540,Rift Valley,Uasin Gishu,Potatoes,7.98,Transitioning Agribusiness,1,11.52,3,Structured Farm,0.48,0.44,0.56,0.68,0.36,0.56,0.36,0.4
27c3bdcd-9844-5ebf-8420-6bb1992d0a2e,Kakamega Maize Farm #0541,Western Kenya,Kakamega,Maize,17.19,Commercial Market Leader,2,20.28,5,Future Ready Farm,0.88,0.72,0.8,0.88,0.92,0.88,0.92,0.76
319a0b8a-16b7-5d72-9b1e-3bb88b71e7c4,Kakamega Poultry Farm #0542,Western Kenya,Kakamega,Poultry,3.16,Transitioning Agribusiness,1,11.28,3,Structured Farm,0.44,0.32,0.56,0.68,0.44,0.52,0.6,0.2
3119aadf-0c96-5993-8e0b-00913672fed8,Nandi Horticulture Farm #0543,Rift Valley,Nandi,Horticulture,1.5,Transitioning Agribusiness,1,12.24,3,Structured Farm,0.6,0.44,0.6,0.68,0.48,0.52,0.36,0.4
8a1548d9-3f74-5b5b-88f1-717de3cd8206,Busia Cassava Farm #0544,Western Kenya,Busia,Cassava,12.0,Commercial Market Leader,2,20.04,5,Future Ready Farm,0.72,0.92,0.92,0.8,0.84,0.88,0.88,0.72
7bfaa6dd-cb28-54e6-9caf-12f6a26940ce,Siaya Cassava Farm #0545,Western Kenya,Siaya,Cassava,2.09,Informal Smallholder,0,6.48,2,Emerging Agribusiness,0.2,0.28,0.36,0.56,0.32,0.2,0.12,0.12
54a3a678-b23b-5fd5-a6ca-e437fc70b3da,Kitui Sorghum Farm #0546,Eastern Semi-Arid,Kitui,Sorghum,1.63,Informal Smallholder,0,6.96,2,Emerging Agribusiness,0.2,0.16,0.2,0.68,0.24,0.4,0.28,0.16
0becb2c8-3004-5297-b088-bca85793b066,Taita Taveta Cassava Farm #0547,Coastal Lowlands,Taita Taveta,Cassava,0.5,Informal Smallholder,0,4.56,5,Future Ready Farm,0.12,0.08,0.28,0.56,0.08,0.24,0.08,0.08
7b4ed74d-2e1f-5207-b8d2-bda3bfde0484,Kirinyaga Tea Farm #0548,Central Highlands,Kirinyaga,Tea,0.5,Informal Smallholder,0,5.76,2,Emerging Agribusiness,0.28,0.12,0.16,0.64,0.24,0.2,0.2,0.08
87536790-7470-5898-a351-70a9be7019fd,Makueni Pigeon Peas Farm #0549,Eastern Semi-Arid,Makueni,Pigeon Peas,7.23,Transitioning Agribusiness,1,13.08,3,Structured Farm,0.52,0.6,0.68,0.72,0.52,0.32,0.56,0.44
5045a45f-7ea1-563f-a59c-5e64729b2266,Trans Nzoia Wheat Farm #0550,Rift Valley,Trans Nzoia,Wheat,0.5,Informal Smallholder,0,6.36,2,Emerging Agribusiness,0.2,0.32,0.36,0.64,0.08,0.16,0.24,0.12
b975b184-2941-54a4-902e-dda952b37344,Kirinyaga Horticulture Farm #0551,Central Highlands,Kirinyaga,Horticulture,0.5,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.12,0.16,0.36,0.52,0.16,0.32,0.16,0.04
6d14603e-1eab-5f9e-b122-f0665dd49004,Tharaka Nithi Green Grams Farm #0552,Eastern Semi-Arid,Tharaka Nithi,Green Grams,2.34,Informal Smallholder,0,5.28,2,Emerging Agribusiness,0.24,0.32,0.08,0.52,0.12,0.24,0.16,0.08
733036ea-f2aa-5a84-a6c0-59996a727343,Kiambu Avocado Farm #0553,Central Highlands,Kiambu,Avocado,0.74,Informal Smallholder,0,6.12,2,Emerging Agribusiness,0.24,0.12,0.24,0.64,0.24,0.36,0.16,0.04
16458798-3114-541d-afd4-7b9dc1fe37d5,Taita Taveta Fish Farming Farm #0554,Coastal Lowlands,Taita Taveta,Fish Farming,31.56,Commercial Market Leader,2,19.32,4,Investment Ready Farm,0.72,0.72,0.84,0.84,0.76,0.84,0.92,0.8
75d962b4-f3fa-591f-8a2c-2608697a6407,Murang'a Tea Farm #0555,Central Highlands,Murang'a,Tea,2.69,Informal Smallholder,0,5.88,2,Emerging Agribusiness,0.12,0.28,0.12,0.6,0.28,0.4,0.16,0.0
3e5b698c-5af9-597d-b4d6-0e92505ffdb8,Machakos Mangoes Farm #0556,Eastern Semi-Arid,Machakos,Mangoes,0.69,Informal Smallholder,0,6.12,2,Emerging Agribusiness,0.16,0.2,0.36,0.72,0.04,0.32,0.16,0.08
e1978193-e2ca-5c80-a7ca-15aca14b1499,Tharaka Nithi Livestock Farm #0557,Eastern Semi-Arid,Tharaka Nithi,Livestock,1.85,Informal Smallholder,0,6.24,2,Emerging Agribusiness,0.4,0.32,0.28,0.48,0.08,0.12,0.28,0.12
b8cbbfea-5a68-57ef-9419-1373d915d67a,Nakuru Tea Farm #0558,Rift Valley,Nakuru,Tea,3.01,Informal Smallholder,0,5.16,2,Emerging Agribusiness,0.08,0.08,0.32,0.56,0.08,0.24,0.32,0.04
9ea37e5b-9081-50b5-9973-a9ac7b02b81f,Nakuru Wheat Farm #0559,Rift Valley,Nakuru,Wheat,9.6,Transitioning Agribusiness,1,12.72,3,Structured Farm,0.44,0.48,0.44,0.6,0.48,0.72,0.64,0.44
77e9106a-5265-5fa4-999b-5b0e10557dae,Kwale Cashew Farm #0560,Coastal Lowlands,Kwale,Cashew,2.22,Informal Smallholder,0,5.04,2,Emerging Agribusiness,0.12,0.28,0.08,0.56,0.16,0.28,0.12,0.08
2717768c-c481-55d8-b60a-1949e6e72579,Kisumu Horticulture Farm #0561,Western Kenya,Kisumu,Horticulture,0.77,Informal Smallholder,0,5.64,2,Emerging Agribusiness,0.12,0.24,0.28,0.6,0.2,0.28,0.12,0.04
628d4745-40cb-5622-b027-4925fa869461,Kirinyaga Horticulture Farm #0562,Central Highlands,Kirinyaga,Horticulture,1.62,Informal Smallholder,0,4.68,5,Future Ready Farm,0.16,0.16,0.36,0.36,0.12,0.4,0.0,0.0
69ee55cc-03c4-5b1e-9c33-6028fe23eabf,Machakos Livestock Farm #0563,Eastern Semi-Arid,Machakos,Livestock,1.5,Transitioning Agribusiness,1,10.8,3,Structured Farm,0.36,0.44,0.48,0.72,0.56,0.4,0.48,0.16
1faa9150-a83c-5153-a834-f2d0b37c534b,Kwale Cassava Farm #0564,Coastal Lowlands,Kwale,Cassava,3.41,Transitioning Agribusiness,1,11.4,3,Structured Farm,0.48,0.16,0.52,0.72,0.24,0.6,0.68,0.4
80b05fc8-716c-5845-876d-eb8cd79c55da,Bomet Potatoes Farm #0565,Rift Valley,Bomet,Potatoes,3.63,Transitioning Agribusiness,1,12.24,3,Structured Farm,0.36,0.48,0.6,0.76,0.56,0.44,0.52,0.36
4abe33b6-12db-51a9-92b2-81e9d994a0aa,Nandi Dairy Farm #0566,Rift Valley,Nandi,Dairy,10.53,Transitioning Agribusiness,1,12.72,3,Structured Farm,0.56,0.4,0.72,0.6,0.44,0.64,0.48,0.4
f9c8925f-a07c-5525-9cd7-2e8f37ffe0cb,Taita Taveta Vegetables Farm #0567,Coastal Lowlands,Taita Taveta,Vegetables,4.26,Transitioning Agribusiness,1,12.24,3,Structured Farm,0.64,0.4,0.6,0.68,0.36,0.44,0.6,0.36
0075aa7c-4bda-597b-95a0-b5edd8003c6f,Kericho Dairy Farm #0568,Rift Valley,Kericho,Dairy,4.23,Informal Smallholder,0,6.24,2,Emerging Agribusiness,0.24,0.2,0.32,0.56,0.24,0.32,0.12,0.08
f994e9c1-3307-5762-a661-49d5fe1d50cc,Bungoma Dairy Farm #0569,Western Kenya,Bungoma,Dairy,2.25,Informal Smallholder,0,5.04,2,Emerging Agribusiness,0.16,0.08,0.2,0.52,0.2,0.32,0.08,0.12
afce950e-c2c4-519f-a67d-d94f861e4817,Kericho Potatoes Farm #0570,Rift Valley,Kericho,Potatoes,9.83,Transitioning Agribusiness,1,10.2,3,Structured Farm,0.4,0.36,0.6,0.52,0.4,0.56,0.32,0.24
e41f86e5-c11d-5bdb-8340-e9ffc70979d3,Murang'a Macadamia Farm #0571,Central Highlands,Murang'a,Macadamia,4.21,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.12,0.12,0.24,0.76,0.08,0.16,0.16,0.16
d8b4b42a-a2ee-51b2-a823-977d8e4b645d,Kwale Cassava Farm #0572,Coastal Lowlands,Kwale,Cassava,12.15,Transitioning Agribusiness,1,14.16,3,Structured Farm,0.52,0.6,0.64,0.72,0.48,0.68,0.6,0.48
9776c52a-9925-50bd-b40f-6105e2ddb175,Meru Macadamia Farm #0573,Central Highlands,Meru,Macadamia,5.33,Informal Smallholder,0,4.68,5,Future Ready Farm,0.04,0.2,0.16,0.4,0.24,0.24,0.24,0.04
794eef32-3142-5098-8e70-a940c7f71893,Kirinyaga Coffee Farm #0574,Central Highlands,Kirinyaga,Coffee,7.67,Transitioning Agribusiness,1,11.16,3,Structured Farm,0.44,0.44,0.44,0.72,0.32,0.52,0.48,0.36
641aba18-441f-560c-b365-2aca7fba0ccf,Murang'a Dairy Farm #0575,Central Highlands,Murang'a,Dairy,11.73,Commercial Market Leader,2,19.8,4,Investment Ready Farm,0.92,0.68,0.88,0.72,0.84,0.84,0.92,0.8
1c7479ee-9fac-57aa-9954-eaf482d46129,Vihiga Cassava Farm #0576,Western Kenya,Vihiga,Cassava,3.96,Transitioning Agribusiness,1,12.72,3,Structured Farm,0.32,0.52,0.68,0.72,0.56,0.64,0.6,0.2
5ea2f6a3-b494-578f-bce0-fee943493cef,Murang'a Macadamia Farm #0577,Central Highlands,Murang'a,Macadamia,33.1,Commercial Market Leader,2,18.12,4,Investment Ready Farm,0.84,0.72,0.76,0.76,0.68,0.76,0.84,0.68
87a630c8-b553-5eff-bf0a-aa9b6814690a,Kiambu Coffee Farm #0578,Central Highlands,Kiambu,Coffee,3.55,Transitioning Agribusiness,1,11.16,3,Structured Farm,0.6,0.44,0.48,0.56,0.4,0.44,0.48,0.32
d7594af6-34a5-5e60-8c3e-99c8f09cdf65,Nandi Wheat Farm #0579,Rift Valley,Nandi,Wheat,26.78,Commercial Market Leader,2,19.92,4,Investment Ready Farm,0.92,0.8,0.88,0.6,0.96,0.84,0.96,0.68
c333d610-2ed5-51b3-965c-2c032d630445,Kakamega Dairy Farm #0580,Western Kenya,Kakamega,Dairy,2.28,Informal Smallholder,0,6.24,2,Emerging Agribusiness,0.08,0.28,0.4,0.56,0.12,0.28,0.24,0.12
14a01107-0fec-5029-a9f0-ae31d55a50a1,Kisumu Horticulture Farm #0581,Western Kenya,Kisumu,Horticulture,2.94,Informal Smallholder,0,6.0,2,Emerging Agribusiness,0.28,0.24,0.24,0.6,0.2,0.28,0.16,0.0
eb736190-9a70-5197-8eeb-eba2a21088d1,Kakamega Maize Farm #0582,Western Kenya,Kakamega,Maize,2.83,Transitioning Agribusiness,1,11.28,3,Structured Farm,0.44,0.56,0.64,0.44,0.36,0.48,0.52,0.32
66d7b62e-ec93-524d-85e8-23cec63f682b,Murang'a Coffee Farm #0583,Central Highlands,Murang'a,Coffee,1.76,Informal Smallholder,0,5.64,2,Emerging Agribusiness,0.16,0.16,0.24,0.6,0.24,0.24,0.12,0.12
2ab9592a-dda0-56a3-99d4-1eb0f18e70a0,Kwale Cassava Farm #0584,Coastal Lowlands,Kwale,Cassava,2.49,Informal Smallholder,0,5.64,2,Emerging Agribusiness,0.24,0.32,0.2,0.56,0.08,0.2,0.2,0.08
d9e8c608-5256-5af2-ad3f-69976a56e37a,Makueni Green Grams Farm #0585,Eastern Semi-Arid,Makueni,Green Grams,36.41,Commercial Market Leader,2,20.28,5,Future Ready Farm,0.92,0.76,0.88,0.76,0.92,0.8,0.84,0.88
6e1ea4a2-11e8-5bd4-a807-2efbe37c861a,Kirinyaga Tea Farm #0586,Central Highlands,Kirinyaga,Tea,7.95,Transitioning Agribusiness,1,12.24,3,Structured Farm,0.52,0.36,0.64,0.72,0.52,0.6,0.4,0.32
5c6e3c26-5061-5395-8aad-8ffb211797da,Trans Nzoia Horticulture Farm #0587,Rift Valley,Trans Nzoia,Horticulture,2.68,Informal Smallholder,0,6.36,2,Emerging Agribusiness,0.24,0.12,0.2,0.48,0.24,0.36,0.32,0.16
f46e29b5-0ca2-5c7b-836f-b13f0df64fc1,Nyeri Horticulture Farm #0588,Central Highlands,Nyeri,Horticulture,2.06,Informal Smallholder,0,5.04,2,Emerging Agribusiness,0.2,0.16,0.28,0.44,0.0,0.32,0.2,0.08
d928d52e-49ae-5a64-9167-4da172244a2f,Kakamega Horticulture Farm #0589,Western Kenya,Kakamega,Horticulture,1.28,Informal Smallholder,0,5.88,2,Emerging Agribusiness,0.2,0.2,0.2,0.6,0.24,0.2,0.16,0.16
786ca2eb-ff19-53bd-88ce-30068678ba21,Trans Nzoia Tea Farm #0590,Rift Valley,Trans Nzoia,Tea,0.5,Informal Smallholder,0,5.28,2,Emerging Agribusiness,0.24,0.2,0.32,0.44,0.12,0.28,0.08,0.08
6c0d8f8b-bcf5-5e9f-bfdf-f07ba479972b,Lamu Vegetables Farm #0591,Coastal Lowlands,Lamu,Vegetables,49.61,Commercial Market Leader,2,19.56,4,Investment Ready Farm,0.64,0.92,0.96,0.68,0.84,0.72,0.84,0.92
5b647ccd-7d10-5143-9e81-74218178be2f,Kwale Cassava Farm #0592,Coastal Lowlands,Kwale,Cassava,3.67,Informal Smallholder,0,6.6,2,Emerging Agribusiness,0.24,0.2,0.28,0.68,0.12,0.28,0.16,0.24
457990b3-9e31-50c9-a4b3-819144d60866,Siaya Dairy Farm #0593,Western Kenya,Siaya,Dairy,3.88,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.24,0.16,0.16,0.6,0.08,0.28,0.16,0.16
5dd41069-264a-5327-9752-1fd8e64fc72b,Meru Coffee Farm #0594,Central Highlands,Meru,Coffee,7.54,Transitioning Agribusiness,1,12.12,3,Structured Farm,0.48,0.44,0.64,0.64,0.44,0.72,0.48,0.2
4b617222-20ce-545e-98ea-f91ec677ecfe,Taita Taveta Cashew Farm #0595,Coastal Lowlands,Taita Taveta,Cashew,0.5,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.2,0.2,0.16,0.4,0.2,0.28,0.28,0.12
afceac5d-ed9c-5ea0-80c1-4f5512715d97,Trans Nzoia Potatoes Farm #0596,Rift Valley,Trans Nzoia,Potatoes,1.22,Informal Smallholder,0,6.84,2,Emerging Agribusiness,0.28,0.2,0.32,0.6,0.32,0.28,0.16,0.12
87a025f8-1919-57af-b2bc-29e3d7918ce3,Bomet Horticulture Farm #0597,Rift Valley,Bomet,Horticulture,8.27,Transitioning Agribusiness,1,12.6,3,Structured Farm,0.6,0.32,0.6,0.88,0.36,0.52,0.52,0.4
fc619314-75b3-5a82-9c04-c580a5d1dd93,Makueni Sorghum Farm #0598,Eastern Semi-Arid,Makueni,Sorghum,8.28,Transitioning Agribusiness,1,11.76,3,Structured Farm,0.36,0.32,0.56,0.76,0.52,0.52,0.56,0.32
9001763e-b601-54cc-bad1-77ecabb01e81,Taita Taveta Vegetables Farm #0599,Coastal Lowlands,Taita Taveta,Vegetables,36.06,Commercial Market Leader,2,21.36,5,Future Ready Farm,0.84,0.84,1.0,0.92,0.88,0.88,0.84,0.92
99925bf8-b8b3-5e92-a3e5-028e5a0fdd10,Vihiga Maize Farm #0600,Western Kenya,Vihiga,Maize,4.24,Transitioning Agribusiness,1,12.48,3,Structured Farm,0.48,0.56,0.48,0.64,0.52,0.52,0.56,0.4
4b59bbb3-26b1-528a-aaa2-8d5d92aae36b,Taita Taveta Cassava Farm #0601,Coastal Lowlands,Taita Taveta,Cassava,2.93,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.04,0.2,0.2,0.6,0.2,0.32,0.16,0.08
544082b3-41fc-57fb-820b-707d03fb3d26,Kakamega Cassava Farm #0602,Western Kenya,Kakamega,Cassava,8.27,Transitioning Agribusiness,1,11.52,3,Structured Farm,0.48,0.4,0.56,0.76,0.44,0.6,0.28,0.32
