evidence_id,assessment_id,farm_id,region,farm_centroid_lat,farm_centroid_lon,photo_lat,photo_lon,distance_to_centroid_km,capture_timestamp,upload_timestamp,time_delta_seconds,perceptual_dhash,evidence_classification,is_anomaly,anomaly_type
6fff3ac8-3154-595c-95a5-1a0833114747,e31eefd3-4959-577d-8b13-c965bfc9abe4,8d2cc6f4-0055-58ea-8c18-de54a53de577,Western Kenya,0.965369,35.175877,0.966152,35.173837,0.2425,2026-08-03T01:56:55.466764+00:00,2026-08-03T03:52:55.466764+00:00,6960.0,47711f185c36a6e2,A,0,clean
c80ae3a5-683f-5934-8206-0b195cb396e5,6bb534b2-406f-5440-bb8e-58bb6cfabbc9,7c1cc152-c34c-5fb2-8c09-af87073573ff,Central Highlands,0.154372,37.490596,0.154967,37.493564,0.336,2026-07-05T03:56:55.466764+00:00,2026-07-05T05:33:55.466764+00:00,5820.0,b2d44140e31a3b76,B,0,clean
6651bd00-3b54-577e-b001-7c6ad33ff3e1,7195841d-cd05-5489-9c4d-590364bcd050,a591a307-0e2e-53f4-b02e-4fa77aa1f17c,Rift Valley,-0.528376,35.32868,-0.526617,35.327569,0.2309,2026-07-10T21:56:55.466764+00:00,2026-07-10T22:08:55.466764+00:00,720.0,436e6cb720e2f886,A,0,clean
ef34cb05-5e14-5beb-8dda-cedc7a929ac9,534836b5-b1f2-5c73-9dfc-a5d8b67b7312,9f13d8a7-ae0d-5b57-92a6-81155c6459b6,Rift Valley,0.139402,35.381276,0.144446,35.381731,0.5621,2026-08-15T21:56:55.466764+00:00,2026-08-15T22:23:55.466764+00:00,1620.0,d04ca4e02a6533e1,D,0,clean
3c801385-aef9-52e0-9ff5-806972e40ff3,946de161-97bb-53d3-b416-266f97625fb9,768d1856-b173-5bf6-9ba6-e521e49b6886,Central Highlands,-0.796893,37.266597,-0.793285,37.264735,0.4506,2026-06-29T02:56:55.466764+00:00,2026-06-29T03:44:55.466764+00:00,2880.0,e3f0591944aad0a9,D,0,clean
37ebf7db-e2fb-50df-a7f3-1c9da72d5782,2621b2a6-0782-5c69-b795-f4c4245dca9b,a35d712c-a69d-5f1b-9c5f-062c79852263,Coastal Lowlands,-4.19882,39.130785,-4.201312,39.130869,0.2768,2026-06-29T11:56:55.466764+00:00,2026-06-29T12:11:55.466764+00:00,900.0,75a4bc70064ce868,C,0,clean
bc3531e7-3747-59f3-9d5b-26cbe61e0d42,924cd135-fcf6-507e-9976-58fb3a5609f6,b6cf1fbb-fa11-517c-a1c0-83fb661648d5,Central Highlands,-0.20861,36.99066,-0.213115,36.991138,0.5029,2026-07-18T16:56:55.466764+00:00,2026-07-18T17:43:55.466764+00:00,2820.0,124318d09cdd731c,B,0,clean
bc72f176-2668-5eba-a293-6226648f1d74,eb4e0a33-6ed3-5c32-8292-0d6f3ca086d5,8ac42d0c-26a9-5c48-91b7-65eaf46e5d4e,Western Kenya,-0.093484,34.575804,-0.094029,34.573117,0.3044,2026-08-05T21:56:55.466764+00:00,2026-08-05T22:42:55.466764+00:00,2760.0,8c4d92184ed3a696,B,0,clean
de4076cd-196f-5de7-8139-ffec17f858fc,55146a78-b9bf-596d-92d3-be9ef7494ae2,ba9f6ea8-0f6b-5c8e-9179-fd616ed1421e,Central Highlands,-0.733105,36.981909,-0.728954,36.978919,0.5679,2026-07-27T06:56:55.466764+00:00,2026-07-27T07:36:55.466764+00:00,2400.0,9521a435c2e4e1c4,A,0,clean
a44b7139-6775-59b6-8ea1-f88eac857117,7552a7b6-ea9f-560a-8f0b-2672644fba58,8d5b8365-9982-5968-a207-04604ebd16a5,Central Highlands,0.099373,36.933837,0.103757,36.935862,0.536,2026-07-28T06:56:55.466764+00:00,2026-07-28T07:05:55.466764+00:00,540.0,c3279ee28c93a532,D,0,clean
29d08a2f-b77a-561c-bf6f-9aba5ce31f64,94930354-4a04-56fc-9b1a-9bd4f7d5db9b,de6bc714-0b75-5328-ac26-4fd4bc70db15,Eastern Semi-Arid,-1.420664,38.792751,-1.423831,38.797527,0.6361,2026-07-07T12:56:55.466764+00:00,2026-07-07T13:41:55.466764+00:00,2700.0,cb48ea919d864f55,B,0,clean
8ab5e3a7-67f0-57ef-aef0-ef5c0eeeebef,05e2fb48-974d-5248-914b-1ceeaec8e517,8513f354-9bee-5803-a056-4748bc6362b2,Rift Valley,0.359395,36.121072,0.361506,36.121494,0.239,2026-06-22T04:56:55.466764+00:00,2026-06-22T06:55:55.466764+00:00,7140.0,9cff4b2654b57717,C,0,clean
e274256b-9b5e-5441-a0d1-40e90ba5247c,9bda99ea-ac8e-57ba-9dc9-a2985c8e1f06,c332763f-beed-56bc-a74b-14f52e05ced9,Eastern Semi-Arid,-1.316445,37.60208,-1.310819,37.600451,0.6502,2026-08-15T21:56:55.466764+00:00,2026-08-15T22:39:55.466764+00:00,2580.0,2c5b17413810e58a,A,0,clean
7d2dab4e-5b6f-5961-a123-ca24cea12830,913cacdf-4c8d-5277-b796-ebad4d4f81f5,27e64be3-68ae-5642-9dfe-245274e48a92,Eastern Semi-Arid,-1.926706,38.260734,-1.928062,38.261011,0.1536,2026-06-25T18:56:55.466764+00:00,2026-06-25T20:45:55.466764+00:00,6540.0,c6ccd8fc158b6a69,A,0,clean
967f4102-7a48-5c14-9325-e278414da079,c9abbd63-8895-50e2-a10a-fcc7be2c0e18,ed3d957f-aa87-5062-a96a-be53fc6f6d9e,Coastal Lowlands,-3.072446,39.110738,-3.072581,39.111052,0.038,2026-06-24T03:56:55.466764+00:00,2026-06-24T05:52:55.466764+00:00,6960.0,e3d6b0bcba4e3cd3,C,0,clean
3d41c391-0633-5f43-bd0f-965625b8f4a7,d1225d53-4cef-54df-a2ce-b78836438a49,c837f387-80da-5c44-bdc4-c78c0a3b820a,Coastal Lowlands,-2.968048,39.763136,-2.966686,39.768476,0.6117,2026-08-18T09:56:55.466764+00:00,2026-08-18T10:40:55.466764+00:00,2640.0,b91da496bafd7fbe,B,0,clean
a882be97-3450-5926-9fc3-33e58421a2b0,50657020-0330-5034-aa9e-ea9b5a1a61eb,beb47044-3352-5a88-98ff-6bd606caa7a8,Central Highlands,-0.861401,37.240604,-0.86484,37.243645,0.5096,2026-07-14T03:56:55.466764+00:00,2026-07-14T05:08:55.466764+00:00,4320.0,c90b33f1b0deeb3c,B,0,clean
e676df74-1552-51d0-8ac1-77dfc175dd6a,8e624fcb-1394-5575-b298-abcbfe4ef660,0ef673d5-0948-51c1-825a-43c5b9ce9c4e,Western Kenya,1.012178,34.706973,1.013315,34.710791,0.4422,2026-07-02T20:56:55.466764+00:00,2026-07-02T22:06:55.466764+00:00,4200.0,04d75e01a37f3c40,C,0,clean
38c14329-5b9b-5e3a-8854-1dc79705c41d,eb85870b-d6c9-5a60-b897-110e0f74e74d,5ae18f38-0a2e-541a-beff-3c4ae9afb7cf,Central Highlands,0.289724,37.551657,0.289548,37.555547,0.4323,2026-07-23T16:56:55.466764+00:00,2026-07-23T17:27:55.466764+00:00,1860.0,84398c15cf81e843,C,0,clean
b144c1f9-0f7a-5806-80f4-24c4854b9e0c,de86f2a9-3836-5c58-b9d4-1d69a7576397,7bd41146-78c7-516e-b198-0b9285f9273e,Western Kenya,0.070749,34.169745,0.070559,34.175906,0.6842,2026-07-03T18:56:55.466764+00:00,2026-07-03T19:09:55.466764+00:00,780.0,3a549a81f47c7781,A,0,clean
c5ec1fe3-d89e-5493-af06-8154b51d48c7,eea7aa30-4405-558e-8354-6f319f066096,50795050-2c1e-5db2-a3e7-1cc888499744,Eastern Semi-Arid,-1.660732,37.655136,-1.657443,37.657225,0.4325,2026-07-10T02:56:55.466764+00:00,2026-07-10T03:08:55.466764+00:00,720.0,b0cfa2183285b241,B,0,clean
48beb22b-7067-563b-b11b-c9b5b35e4683,4a1f0b6c-a792-5f96-a3d1-7ebf6f7667f6,ae7f10e1-0d09-57f0-861b-442227ef8014,Eastern Semi-Arid,-2.015737,37.782006,-2.013358,37.784181,0.3578,2026-07-03T13:56:55.466764+00:00,2026-07-03T14:53:55.466764+00:00,3420.0,ff26e17720f87895,A,0,clean
aa2aed07-7466-5a99-82c2-18930fba05c3,ee094eaf-4093-50b0-95ba-44e0b9162b1a,64540a46-2010-5abb-8f02-3944986afd1d,Central Highlands,-0.02737,37.539046,-0.025181,37.542551,0.4586,2026-07-15T03:56:55.466764+00:00,2026-07-15T05:40:55.466764+00:00,6240.0,6acd97d6b4fac6d6,B,0,clean
759e987a-0ad0-55c7-9b7f-fa07ac09f23d,3bb33783-8c85-5ec2-9378-e79424e840ba,28c0f5f1-bd91-5e1f-9212-fa0c9f763f68,Eastern Semi-Arid,-0.393337,38.46034,-0.396265,38.461045,0.3343,2026-08-10T01:56:55.466764+00:00,2026-08-10T03:29:55.466764+00:00,5580.0,295701bbb57a936f,B,0,clean
cb188655-bac2-5e17-bbdd-321b41de1cd8,f6349c9f-20f5-5e63-9f7e-39b267d2cb2e,cada0f77-5b77-54a3-bedb-1a3533cabb55,Coastal Lowlands,-2.491097,39.207913,-2.492705,39.208162,0.1806,2026-07-29T23:56:55.466764+00:00,2026-07-30T00:38:55.466764+00:00,2520.0,e7b4ea8d3f6de046,C,0,clean
eee1df85-ee06-5bef-9bd1-1e3c750c4cb6,f61b06c3-eed0-5338-92ec-6c7c8409e529,e0fc70dc-c336-5312-906e-12b11974e7f4,Coastal Lowlands,-3.032675,38.777735,-3.035121,38.775394,0.3758,2026-07-03T04:56:55.466764+00:00,2026-07-03T06:46:55.466764+00:00,6600.0,71a2c6695bf6d4d8,B,0,clean
b56e2104-fbfb-5e8d-ab3a-47d1e097b9b6,ea79b17e-a81f-54ce-aec6-13fc118ac890,3875d388-425c-5500-89d2-3b817467ec10,Western Kenya,0.603722,34.86333,0.603269,34.86185,0.1718,2026-06-27T09:56:55.466764+00:00,2026-06-27T11:00:55.466764+00:00,3840.0,5d238809c6f65645,B,0,clean
91b70781-0f0e-57c3-84c8-ea11d2c3ab80,4da77829-2a44-563b-9c0f-ee5c0b3524b6,ab5118be-9d72-512f-9a5c-ddc4b811c6e9,Eastern Semi-Arid,-1.400664,38.75134,-1.403148,38.753102,0.338,2026-06-25T07:56:55.466764+00:00,2026-06-25T08:55:55.466764+00:00,3540.0,ba2152ad0aeea2dc,A,0,clean
89d0d239-262b-5416-b68f-6a7fc2536208,dc3f95f9-c799-5a88-9122-d7768690b179,693561a8-fdab-50d5-8e3d-65c600998b03,Eastern Semi-Arid,-1.611779,38.447966,-1.61122,38.45255,0.5126,2026-06-30T16:56:55.466764+00:00,2026-06-30T17:13:55.466764+00:00,1020.0,555c8a4c2f79e270,A,0,clean
cae61002-c038-5cbb-919d-6f5697a0995b,154ec075-37e5-539a-beed-553ff7b481a8,22dc9894-9911-5b69-bd26-faa4c5db7260,Central Highlands,-1.236154,37.052325,-1.237906,37.050384,0.2902,2026-07-01T09:56:55.466764+00:00,2026-07-01T11:53:55.466764+00:00,7020.0,0c4d0c2a3dd68e53,A,0,clean
7ec08e02-88d8-5abe-8f7a-585c51600d97,a134f0a3-6f80-597d-a1ec-c13c0fb6657c,27c3bdcd-9844-5ebf-8420-6bb1992d0a2e,Rift Valley,-0.337944,35.291701,-0.338127,35.290197,0.1682,2026-07-10T03:56:55.466764+00:00,2026-07-10T04:34:55.466764+00:00,2280.0,444ad3678507ec03,C,0,clean
b0cbe0de-78a0-54f7-8aa9-327cce750f28,803d24cf-efa7-5bbf-a6e4-62deed67f6ec,319a0b8a-16b7-5d72-9b1e-3bb88b71e7c4,Coastal Lowlands,-2.657825,39.313126,-2.653464,39.311093,0.5341,2026-07-14T05:56:55.466764+00:00,2026-07-14T06:54:55.466764+00:00,3480.0,8d40ee143625b991,D,0,clean
65f6af80-5065-5f36-bcca-3a6eb7f559ec,8a85d593-60e7-52ce-897d-3f1ecc07e108,3119aadf-0c96-5993-8e0b-00913672fed8,Eastern Semi-Arid,-1.618976,38.061382,-1.613175,38.061866,0.6461,2026-07-28T13:56:55.466764+00:00,2026-07-28T14:37:55.466764+00:00,2460.0,e6e90fca4599c44c,B,0,clean
9a92052c-df8b-5d69-a982-07246ace0cdd,5bc745b8-9fdd-562a-b601-493365cb75b4,8a1548d9-3f74-5b5b-88f1-717de3cd8206,Eastern Semi-Arid,-0.044043,37.757618,-0.041548,37.753936,0.4937,2026-08-13T12:56:55.466764+00:00,2026-08-13T13:33:55.466764+00:00,2220.0,637342eb08547262,A,0,clean
82121e7e-858b-50e6-901a-e3dbbdee18a5,84080a7f-ccb2-551c-b7bf-66fb3aceedcc,7bfaa6dd-cb28-54e6-9caf-12f6a26940ce,Rift Valley,0.057028,35.609867,0.054197,35.611757,0.3778,2026-07-21T16:56:55.466764+00:00,2026-07-21T17:59:55.466764+00:00,3780.0,442f231e5d3ca553,Z,1,invalid_classification_tier
6fc3415b-fa46-5c26-bda3-00703325496d,26b21d9b-0e7d-5134-bb0d-6d31a276b92f,54a3a678-b23b-5fd5-a6ca-e437fc70b3da,Coastal Lowlands,-3.418501,39.122035,-3.420514,39.124136,0.323,2026-08-02T21:56:55.466764+00:00,2026-08-02T23:32:55.466764+00:00,5760.0,a4070037778f6621,B,0,clean
2b7b6ec2-0b6f-5263-9d26-2123cb0d0c80,891a9924-1877-5cad-bf08-ccc40466960e,0becb2c8-3004-5297-b088-bca85793b066,Coastal Lowlands,-3.682354,38.616379,-3.685456,38.617807,0.379,2026-07-27T09:56:55.466764+00:00,2026-07-27T10:23:55.466764+00:00,1620.0,aa04db07a1110406,C,0,clean
7655b9f9-aeb5-5c49-9798-35c19b0ab32e,085c8cc8-7122-5d84-b313-501c8f5900bc,7b4ed74d-2e1f-5207-b8d2-bda3bfde0484,Rift Valley,0.034713,35.883483,0.036276,35.884688,0.2191,2026-06-30T20:56:55.466764+00:00,2026-06-30T22:54:55.466764+00:00,7080.0,fc7709ce9b622165,D,0,clean
51b276a5-f6b4-57ce-a875-a30d93dd57e1,bcb77fd7-4063-5ea2-86e8-426aab3866d7,87536790-7470-5898-a351-70a9be7019fd,Western Kenya,0.186181,34.801665,0.183638,34.803331,0.3374,2026-08-01T00:56:55.466764+00:00,2026-08-01T02:12:55.466764+00:00,4560.0,7e473fe60b7a3b8c,A,0,clean
8e53ed32-e5c6-5bbc-91d4-c2d5ecdaf542,ea6312c2-6480-5c17-9db6-7e76ec944334,5045a45f-7ea1-563f-a59c-5e64729b2266,Western Kenya,-0.270091,34.143253,-0.273064,34.14656,0.4937,2026-07-17T12:56:55.466764+00:00,2026-07-17T13:14:55.466764+00:00,1080.0,b86b74a1e68d96ee,B,0,clean
b59ab836-19b7-59d8-a4d0-adcb0fb448fb,a2a4bc13-731e-5409-8721-daafa3d4ffb7,b975b184-2941-54a4-902e-dda952b37344,Western Kenya,1.149614,34.592925,1.151956,34.592999,0.2601,2026-06-26T03:56:55.466764+00:00,2026-06-26T05:11:55.466764+00:00,4500.0,ffaf1ce0043670ea,B,0,clean
d2464644-c9ca-5a14-ae55-472b9c53f0b9,def91217-151e-5c86-95b5-200fa9ec3fca,6d14603e-1eab-5f9e-b122-f0665dd49004,Coastal Lowlands,-2.997345,39.501265,-3.002402,39.503607,0.6186,2026-07-24T01:56:55.466764+00:00,2026-07-24T02:18:55.466764+00:00,1320.0,5553049c76f2ba80,D,0,clean
ba47a8f2-5dce-51c7-9437-46c51a997540,3066f8a2-14d7-5877-819d-40417b88f80b,733036ea-f2aa-5a84-a6c0-59996a727343,Central Highlands,-0.26971,37.580446,-0.268932,37.578377,0.2454,2026-07-08T12:56:55.466764+00:00,2026-07-08T14:25:55.466764+00:00,5340.0,7663cbedcd6f419a,A,0,clean
496acfd1-1cd4-55e2-989e-e0facd7c20f4,952dc21c-d4d6-555c-a78f-e4b85d735db4,16458798-3114-541d-afd4-7b9dc1fe37d5,Eastern Semi-Arid,-2.131149,37.895804,-2.13081,37.901499,0.6332,2026-08-08T04:56:55.466764+00:00,2026-08-08T05:31:55.466764+00:00,2100.0,c1e968399485b6d2,C,0,clean
b0871888-8e62-587d-bf65-8042babc8ee6,7f0bb851-128b-50fd-940d-6e633f2b6f22,75d962b4-f3fa-591f-8a2c-2608697a6407,Rift Valley,0.847888,36.364837,0.847515,36.370355,0.6139,2026-07-18T18:56:55.466764+00:00,2026-07-18T19:55:55.466764+00:00,3540.0,edb2d7611a046e67,B,0,clean
e463ccdc-d58f-5113-abb1-e4a5fea08d71,5d4697d4-4c84-5f1a-83f1-8de07344aa11,3e5b698c-5af9-597d-b4d6-0e92505ffdb8,Western Kenya,-0.118323,34.754148,-0.120907,34.751509,0.41,2026-07-28T18:56:55.466764+00:00,2026-07-28T20:20:55.466764+00:00,5040.0,fb19b25bde698f85,A,0,clean
5f46691b-d1a3-5d59-b85a-0142789b2fab,bd9c0311-4ad1-5761-9fdb-159a2e1bb656,e1978193-e2ca-5c80-a7ca-15aca14b1499,Rift Valley,-0.185324,35.773518,-0.184062,35.774409,0.1714,2026-07-14T19:56:55.466764+00:00,2026-07-14T21:30:55.466764+00:00,5640.0,fbcfaeb67988e014,B,0,clean
9832d05d-22ee-58dd-a618-4283e9f2c196,0e7c0729-937c-58bd-85e8-237f9fa2174a,b8cbbfea-5a68-57ef-9419-1373d915d67a,Eastern Semi-Arid,-1.308586,38.392271,-1.303723,38.389986,0.5963,2026-07-21T21:56:55.466764+00:00,2026-07-21T23:21:55.466764+00:00,5100.0,388b059e854946b5,D,0,clean
bd3bf181-7438-5f3c-b622-3c21ca6d8767,00cf5902-f9cd-5aa4-85f0-f155e9b866a6,9ea37e5b-9081-50b5-9973-a9ac7b02b81f,Central Highlands,-0.490857,37.062124,-0.491117,37.0588,0.3701,2026-06-26T06:56:55.466764+00:00,2026-06-26T07:50:55.466764+00:00,3240.0,49f821fbefc28884,C,0,clean
799e5ca4-a74d-53da-8ec5-cd8f38949133,d63248da-5e14-52b7-91d2-f868730cf47b,77e9106a-5265-5fa4-999b-5b0e10557dae,Western Kenya,0.586037,34.068076,0.589111,34.064908,0.4899,2026-07-27T05:56:55.466764+00:00,2026-07-27T07:02:55.466764+00:00,3960.0,672de8f5cad2a1e8,A,0,clean
6f50600d-20a5-53dd-9260-50ae96ad680a,6e7a5e76-aa30-541a-9dce-91aa942453e4,2717768c-c481-55d8-b60a-1949e6e72579,Eastern Semi-Arid,-0.157196,37.535599,-0.16081,37.539667,0.604,2026-08-01T03:56:55.466764+00:00,2026-08-01T04:56:55.466764+00:00,3600.0,f14183f296d5d09d,B,0,clean
d129f6f7-5551-50ca-811c-8b508f9d7a13,fca1fcd9-8022-5eba-b862-2498731fcd23,628d4745-40cb-5622-b027-4925fa869461,Eastern Semi-Arid,-2.046804,38.036443,-2.051552,38.034987,0.5513,2026-07-23T05:56:55.466764+00:00,2026-07-23T06:23:55.466764+00:00,1620.0,18db760ba5b8dab6,B,0,clean
da0b55a3-c2ae-5589-912e-aa503f6a4b04,daee2c8a-001a-5333-ab6d-a41458e0cf93,69ee55cc-03c4-5b1e-9c33-6028fe23eabf,Central Highlands,-0.30161,37.512753,-0.299134,37.508234,0.572,2026-07-08T17:56:55.466764+00:00,2026-07-08T18:18:55.466764+00:00,1320.0,4c748c3fe9641fe2,B,0,clean
0234fc17-da4e-5f2a-8cc5-6713d8e7cc93,5ded4f94-21e5-5a14-a81b-d867dfbe82cc,1faa9150-a83c-5153-a834-f2d0b37c534b,Coastal Lowlands,-4.234499,39.499207,-4.235652,39.499339,0.1288,2026-08-04T11:56:55.466764+00:00,2026-08-04T13:53:55.466764+00:00,7020.0,5b8a447f292c2a46,A,0,clean
21c84b6b-d6ed-5381-8533-bed17adea48d,95d1eef3-97cd-52c0-a4e3-d816673eca3e,80b05fc8-716c-5845-876d-eb8cd79c55da,Rift Valley,0.845735,35.226396,0.843309,35.223098,0.4545,2026-07-15T08:56:55.466764+00:00,2026-07-15T09:31:55.466764+00:00,2100.0,816bcaf7a91b6ed1,C,0,clean
00b240c8-9de2-53aa-a2d9-b47310022d26,cea7d095-7033-5c15-8ebe-af0260fd6944,4abe33b6-12db-51a9-92b2-81e9d994a0aa,Central Highlands,-1.250875,36.90728,-1.249783,36.906134,0.1757,2026-07-09T01:56:55.466764+00:00,2026-07-09T03:42:55.466764+00:00,6360.0,f8715323c097eff7,A,0,clean
4443db4e-5595-5c54-a715-fbf3e3500abf,8eb021cf-a9ff-5caf-b8f0-982c287c084d,f9c8925f-a07c-5525-9cd7-2e8f37ffe0cb,Coastal Lowlands,-4.46549,39.814782,-4.467789,39.815482,0.2667,2026-08-01T12:56:55.466764+00:00,2026-08-01T13:29:55.466764+00:00,1980.0,a5e312509c706f68,C,0,clean
ca0c84fe-b21c-56e3-ada9-d3fa6b0ab261,488acf62-db84-5bf6-8661-7f516211ce91,0075aa7c-4bda-597b-95a0-b5edd8003c6f,Rift Valley,-0.254193,36.018294,-0.258553,36.012931,0.7672,2026-07-04T11:56:55.466764+00:00,2026-07-04T12:09:55.466764+00:00,780.0,031733730d299b7a,B,0,clean
56cff3ed-a594-5cde-85aa-88ed3704fcd8,98fd1047-b4ce-5dd7-ad86-e90edb6602ef,f994e9c1-3307-5762-a661-49d5fe1d50cc,Western Kenya,0.790355,34.249876,0.787552,34.248595,0.3421,2026-07-14T02:56:55.466764+00:00,2026-07-14T04:40:55.466764+00:00,6240.0,0706759d928bdce1,A,0,clean
14a38f56-adf8-5bd0-bb2d-6c4529b56d6f,8adb8651-8948-51bd-8495-c7687918bad8,afce950e-c2c4-519f-a67d-d94f861e4817,Rift Valley,-1.138587,35.04934,-1.134496,35.052616,0.5818,2026-07-09T20:56:55.466764+00:00,2026-07-09T21:30:55.466764+00:00,2040.0,3b23629abf5cf6d1,C,0,clean
376cc65c-4f8c-5b49-abae-c71e3b2af79d,01fbd65c-5cdb-51a5-b25f-edb73e69adcc,e41f86e5-c11d-5bdb-8340-e9ffc70979d3,Eastern Semi-Arid,-2.292291,38.785495,-2.29369,38.783935,0.2326,2026-07-25T12:56:55.466764+00:00,2026-07-25T13:31:55.466764+00:00,2100.0,97d2a4514f85e927,C,0,clean
6714ee33-67d0-54b3-80c4-7c36ca3cd638,1e2f8045-79e2-5960-9136-5dc6210ab14c,d8b4b42a-a2ee-51b2-a823-977d8e4b645d,Coastal Lowlands,-3.875893,39.158114,-3.876632,39.16148,0.3825,2026-07-12T16:56:55.466764+00:00,2026-07-12T17:18:55.466764+00:00,1320.0,af4b909f0c42482e,A,0,clean
1bd656d9-e266-5698-bbca-50df6ff07728,e0f7e2fd-76c4-5857-b2cc-b4333f796583,9776c52a-9925-50bd-b40f-6105e2ddb175,Rift Valley,-0.068933,36.430099,-0.071464,36.429298,0.2947,2026-07-27T03:56:55.466764+00:00,2026-07-27T05:45:55.466764+00:00,6540.0,eb5fcf81bc1a07a2,C,0,clean
32a0a6a2-17cc-54c9-93cb-600fb0fc4914,fd81be26-4691-5640-bfc7-e07dd964f041,794eef32-3142-5098-8e70-a940c7f71893,Rift Valley,0.972345,36.207141,0.975922,36.213739,0.8332,2026-07-05T14:56:55.466764+00:00,2026-07-05T15:47:55.466764+00:00,3060.0,8acf14ac364a366b,A,0,clean
7481e0cc-4714-55c6-a85f-69773ae9b14d,45a56227-a3de-5eed-a304-39f95d61e510,641aba18-441f-560c-b365-2aca7fba0ccf,Coastal Lowlands,-3.041977,38.680026,-3.046129,38.677192,0.5581,2026-08-19T01:56:55.466764+00:00,2026-08-19T02:18:55.466764+00:00,1320.0,d6652f2cda0ed9ae,B,0,clean
62403214-909b-5437-9ad3-edf9e7b1588e,adcad844-a2fd-5524-83a1-c85b36803ebc,1c7479ee-9fac-57aa-9954-eaf482d46129,Central Highlands,-0.949279,37.447804,-0.951339,37.449143,0.2727,2026-08-12T07:56:55.466764+00:00,2026-08-12T09:21:55.466764+00:00,5100.0,662e6305bad745d7,B,0,clean
88ff2c08-7aee-5aa4-a377-1aa92abd3a65,74978b21-c723-5f50-ad59-caa633fe220a,5ea2f6a3-b494-578f-bce0-fee943493cef,Rift Valley,1.31943,36.324803,1.31876,36.317027,0.8664,2026-06-25T03:56:55.466764+00:00,2026-06-25T05:29:55.466764+00:00,5580.0,7eef2f73177ec68e,B,0,clean
7d345a55-ccee-5501-8362-617d6a3c16f3,4fd619d5-69f3-5285-9633-2e93deee56d5,87a630c8-b553-5eff-bf0a-aa9b6814690a,Western Kenya,1.028976,34.513357,1.031357,34.511087,0.3652,2026-08-10T04:56:55.466764+00:00,2026-08-10T05:47:55.466764+00:00,3060.0,10cf96a2d2f907a6,C,0,clean
9458bbe9-b153-5ddb-84d0-a2d6c1adc18c,4e05d2b9-3380-5f74-83d2-6774d8f8a671,d7594af6-34a5-5e60-8c3e-99c8f09cdf65,Eastern Semi-Arid,-2.434776,38.279694,-2.432035,38.280988,0.3364,2026-07-18T02:56:55.466764+00:00,2026-07-18T04:18:55.466764+00:00,4920.0,95b3134a5520cd16,B,0,clean
37bdc928-d5ed-5e03-b7de-c815bf18d9d6,b46ba9bc-5d52-59d7-8ced-de7fcb2aedfa,c333d610-2ed5-51b3-965c-2c032d630445,Western Kenya,0.968154,34.091713,0.965857,34.089955,0.3211,2026-08-14T18:56:55.466764+00:00,2026-08-14T19:46:55.466764+00:00,3000.0,446e743d55283c4b,C,0,clean
fa7282a2-ca02-5a8a-8b71-2c0a591e8f4c,d33c4b4b-30e5-577a-971c-9faee53128a8,14a01107-0fec-5029-a9f0-ae31d55a50a1,Central Highlands,-1.369833,37.005812,-1.365865,37.006387,0.445,2026-07-29T23:56:55.466764+00:00,2026-07-30T00:25:55.466764+00:00,1740.0,fa8e59fdb711c540,B,0,clean
0bd84c0e-ea46-5923-b344-1a2c2fc344d6,6f7b3fdc-4d96-549d-92ba-e7c51e20612d,eb736190-9a70-5197-8eeb-eba2a21088d1,Rift Valley,0.170115,35.820105,0.171207,35.822623,0.3046,2026-08-19T07:56:55.466764+00:00,2026-08-19T08:42:55.466764+00:00,2760.0,e58a96090b0d8bcf,C,0,clean
7b1f6e45-596e-5444-b377-dcadaeae5c27,49791d93-8527-5642-a19a-a04640691379,66d7b62e-ec93-524d-85e8-23cec63f682b,Eastern Semi-Arid,-0.530864,37.860542,-0.533027,37.863357,0.3941,2026-08-04T06:56:55.466764+00:00,2026-08-04T07:07:55.466764+00:00,660.0,e48c6dd9fd74d9ce,B,0,clean
c46155ea-b070-59d8-bc2a-de560107bfd1,74b87e81-8210-56ea-864a-b4017cb1b385,2ab9592a-dda0-56a3-99d4-1eb0f18e70a0,Central Highlands,-1.305317,36.630701,-1.304301,36.629231,0.1983,2026-07-24T10:56:55.466764+00:00,2026-07-24T12:14:55.466764+00:00,4680.0,df0fe73d1ce92250,C,0,clean
e40377cc-5314-5598-87ba-639746ca5cdd,808084a1-26fb-5d64-a591-89b54734987c,d9e8c608-5256-5af2-ad3f-69976a56e37a,Western Kenya,0.911986,34.755187,0.913418,34.755552,0.164,2026-07-03T10:56:55.466764+00:00,2026-07-03T11:37:55.466764+00:00,2460.0,1c9842f5d68880f1,C,0,clean
63a66ef1-64f8-518f-8081-a8cd44775d43,1474c04b-ab08-57ad-a328-c44cf0b91fd7,6e1ea4a2-11e8-5bd4-a807-2efbe37c861a,Eastern Semi-Arid,-0.34687,38.591158,-0.347779,38.591087,0.1013,2026-06-29T12:56:55.466764+00:00,2026-06-29T13:33:55.466764+00:00,2220.0,04e491884f8d44d6,B,0,clean
6cd89b23-63ec-58cb-ad7e-54ffc172035d,0157e01a-6840-5c61-9eba-e0f12fd17a0d,5c6e3c26-5061-5395-8aad-8ffb211797da,Western Kenya,-0.164358,34.666089,-0.16831,34.663054,0.5531,2026-07-25T13:56:55.466764+00:00,2026-07-25T15:44:55.466764+00:00,6480.0,a91a398643940943,B,0,clean
