farm_id,assessment_id,farm_name,region,county,crop_type,acreage,latitude,longitude,farmer_experience_years,is_coop_member,archetype,archetype_id,ffmi_score,tier,tier_classification,pillar_1_score,pillar_2_score,pillar_3_score,pillar_4_score,pillar_5_score,pillar_6_score,pillar_7_score,pillar_8_score,q_P1.1.1,q_P1.1.2,q_P1.1.3,q_P1.1.4,q_P1.1.5,q_P1.2.1,q_P1.2.2,q_P1.2.3,q_P1.2.4,q_P1.2.5,q_P1.3.1,q_P1.3.2,q_P1.3.3,q_P1.3.4,q_P1.3.5,q_P1.4.1,q_P1.4.2,q_P1.4.3,q_P1.4.4,q_P1.4.5,q_P1.5.1,q_P1.5.2,q_P1.5.3,q_P1.5.4,q_P1.5.5,q_P2.1.1,q_P2.1.2,q_P2.1.3,q_P2.1.4,q_P2.1.5,q_P2.2.1,q_P2.2.2,q_P2.2.3,q_P2.2.4,q_P2.2.5,q_P2.3.1,q_P2.3.2,q_P2.3.3,q_P2.3.4,q_P2.3.5,q_P2.4.1,q_P2.4.2,q_P2.4.3,q_P2.4.4,q_P2.4.5,q_P2.5.1,q_P2.5.2,q_P2.5.3,q_P2.5.4,q_P2.5.5,q_P3.1.1,q_P3.1.2,q_P3.1.3,q_P3.1.4,q_P3.1.5,q_P3.2.1,q_P3.2.2,q_P3.2.3,q_P3.2.4,q_P3.2.5,q_P3.3.1,q_P3.3.2,q_P3.3.3,q_P3.3.4,q_P3.3.5,q_P3.4.1,q_P3.4.2,q_P3.4.3,q_P3.4.4,q_P3.4.5,q_P3.5.1,q_P3.5.2,q_P3.5.3,q_P3.5.4,q_P3.5.5,q_P4.1.1,q_P4.1.2,q_P4.1.3,q_P4.1.4,q_P4.1.5,q_P4.2.1,q_P4.2.2,q_P4.2.3,q_P4.2.4,q_P4.2.5,q_P4.3.1,q_P4.3.2,q_P4.3.3,q_P4.3.4,q_P4.3.5,q_P4.4.1,q_P4.4.2,q_P4.4.3,q_P4.4.4,q_P4.4.5,q_P4.5.1,q_P4.5.2,q_P4.5.3,q_P4.5.4,q_P4.5.5,q_P5.1.1,q_P5.1.2,q_P5.1.3,q_P5.1.4,q_P5.1.5,q_P5.2.1,q_P5.2.2,q_P5.2.3,q_P5.2.4,q_P5.2.5,q_P5.3.1,q_P5.3.2,q_P5.3.3,q_P5.3.4,q_P5.3.5,q_P5.4.1,q_P5.4.2,q_P5.4.3,q_P5.4.4,q_P5.4.5,q_P5.5.1,q_P5.5.2,q_P5.5.3,q_P5.5.4,q_P5.5.5,q_P6.1.1,q_P6.1.2,q_P6.1.3,q_P6.1.4,q_P6.1.5,q_P6.2.1,q_P6.2.2,q_P6.2.3,q_P6.2.4,q_P6.2.5,q_P6.3.1,q_P6.3.2,q_P6.3.3,q_P6.3.4,q_P6.3.5,q_P6.4.1,q_P6.4.2,q_P6.4.3,q_P6.4.4,q_P6.4.5,q_P6.5.1,q_P6.5.2,q_P6.5.3,q_P6.5.4,q_P6.5.5,q_P7.1.1,q_P7.1.2,q_P7.1.3,q_P7.1.4,q_P7.1.5,q_P7.2.1,q_P7.2.2,q_P7.2.3,q_P7.2.4,q_P7.2.5,q_P7.3.1,q_P7.3.2,q_P7.3.3,q_P7.3.4,q_P7.3.5,q_P7.4.1,q_P7.4.2,q_P7.4.3,q_P7.4.4,q_P7.4.5,q_P7.5.1,q_P7.5.2,q_P7.5.3,q_P7.5.4,q_P7.5.5,q_P8.1.1,q_P8.1.2,q_P8.1.3,q_P8.1.4,q_P8.1.5,q_P8.2.1,q_P8.2.2,q_P8.2.3,q_P8.2.4,q_P8.2.5,q_P8.3.1,q_P8.3.2,q_P8.3.3,q_P8.3.4,q_P8.3.5,q_P8.4.1,q_P8.4.2,q_P8.4.3,q_P8.4.4,q_P8.4.5,q_P8.5.1,q_P8.5.2,q_P8.5.3,q_P8.5.4,q_P8.5.5
6f75819a-4977-5dd8-8baa-492ea1e06407,71721707-441a-5262-8e1d-2b4bd598348d,Siaya Dairy Farm #0880,Western Kenya,Siaya,Dairy,2.52,0.184785,34.785102,16,True,Transitioning Agribusiness,1,12.36,3,Structured Farm,0.52,0.52,0.68,0.6,0.44,0.64,0.48,0.24,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
18f03d26-f5a4-5775-9165-b297bfe6c3cf,92a01f1f-a0b7-5634-ae43-399b639e4ae0,Nandi Maize Farm #0881,Rift Valley,Nandi,Maize,3.21,1.024411,36.304483,11,False,Informal Smallholder,0,5.16,2,Emerging Agribusiness,0.28,0.2,0.24,0.48,0.24,0.16,0.12,0.0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48cd6b43-5bc8-56dd-bde8-7721df4cf5f3,3e49b955-1a8d-5d09-98b9-201f78d83d2d,Kilifi Fish Farming Farm #0882,Coastal Lowlands,Kilifi,Fish Farming,1.5,-3.840003,38.843599,15,False,Transitioning Agribusiness,1,12.0,3,Structured Farm,0.44,0.52,0.52,0.76,0.52,0.48,0.48,0.28,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
ceeb26c5-721f-5b18-9be1-3ca3b3dc0d94,c1c92e6c-d70c-5a2f-8183-16d4116fe315,Vihiga Horticulture Farm #0883,Western Kenya,Vihiga,Horticulture,48.66,0.370001,34.876094,19,True,Commercial Market Leader,2,20.16,5,Future Ready Farm,0.68,0.92,0.92,0.84,0.72,0.92,0.96,0.76,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
abd23e73-6e5a-5565-885c-4cdd2f925fa2,bdd79302-3189-595c-97e1-06d33c458ede,Kilifi Coconut Farm #0884,Coastal Lowlands,Kilifi,Coconut,3.51,-3.365608,38.520665,18,False,Informal Smallholder,0,6.6,2,Emerging Agribusiness,0.28,0.32,0.32,0.52,0.2,0.36,0.12,0.08,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e701e858-bd05-55bd-a2ec-aa8fa74492ef,dd6ae319-af4b-5ba0-893e-e61b6b4e49f3,Siaya Dairy Farm #0885,Western Kenya,Siaya,Dairy,2.22,1.000414,35.077898,11,False,Informal Smallholder,0,4.08,5,Future Ready Farm,0.08,0.08,0.28,0.48,0.04,0.28,0.12,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6689e50d-a743-5005-9d14-08765f881802,cd3ac0d4-d6ac-532f-bf90-91e777b47039,Busia Maize Farm #0886,Western Kenya,Busia,Maize,3.52,-0.361801,34.478886,10,True,Informal Smallholder,0,5.04,2,Emerging Agribusiness,0.2,0.12,0.24,0.48,0.04,0.24,0.2,0.16,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5d31215c-dc08-54f2-9761-30f0a53e9a17,15ab1e35-242d-5dd8-aeca-d800bbfb2f01,Bomet Maize Farm #0887,Rift Valley,Bomet,Maize,2.12,-1.099948,35.678696,12,True,Informal Smallholder,0,6.48,2,Emerging Agribusiness,0.2,0.32,0.28,0.72,0.08,0.32,0.08,0.16,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
f9bb12d3-c33a-5b54-bbf9-a35c17f509f0,9bfb402c-d696-5cf6-ab57-f4249301caa4,Kiambu Macadamia Farm #0888,Central Highlands,Kiambu,Macadamia,2.88,-0.741703,37.774958,10,False,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.2,0.24,0.36,0.56,0.08,0.08,0.08,0.2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
f9e765fa-c5d6-5aec-ae15-d0dff84bbd22,47c80aa9-ebfc-579e-aeb5-ca8734c0a7e7,Machakos Sorghum Farm #0889,Eastern Semi-Arid,Machakos,Sorghum,1.8,-1.716625,38.433006,5,True,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.12,0.04,0.24,0.64,0.2,0.2,0.28,0.08,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f360f66-9bae-52f7-8b0b-39127c11ce38,3852bf5f-2779-583a-be1e-da698605e34a,Nyeri Macadamia Farm #0890,Central Highlands,Nyeri,Macadamia,6.44,-0.292509,37.10448,19,True,Transitioning Agribusiness,1,12.24,3,Structured Farm,0.48,0.44,0.6,0.64,0.6,0.48,0.48,0.36,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0
86650f2d-8a6f-5a46-84ee-09aeb1b27f33,35493c94-e646-55b2-a651-a37f326138ad,Siaya Cassava Farm #0891,Western Kenya,Siaya,Cassava,3.95,0.767455,34.154821,19,True,Informal Smallholder,0,4.8,5,Future Ready Farm,0.2,0.24,0.2,0.48,0.08,0.2,0.2,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fe15979-a7b3-5718-a13c-37ab8ab44810,91c824f7-6980-56bd-ab4a-7c3d5435ab31,Taita Taveta Fish Farming Farm #0892,Coastal Lowlands,Taita Taveta,Fish Farming,19.82,-2.58263,40.465772,18,True,Commercial Market Leader,2,21.12,5,Future Ready Farm,0.88,0.92,0.88,0.84,0.96,0.84,0.88,0.84,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
f5027fdf-0315-5114-800d-39dcb4c41c83,d112c79f-7c69-5b0e-bebc-405549d46c74,Siaya Maize Farm #0893,Western Kenya,Siaya,Maize,0.73,1.087267,34.412547,13,True,Informal Smallholder,0,5.28,2,Emerging Agribusiness,0.2,0.32,0.12,0.52,0.12,0.28,0.12,0.08,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8fbbca95-f137-53a0-863a-933e2ba5b0ec,bc0d9138-8d33-5082-8a7a-687325aa9e22,Lamu Vegetables Farm #0894,Coastal Lowlands,Lamu,Vegetables,3.02,-4.46525,39.715864,4,True,Informal Smallholder,0,6.12,2,Emerging Agribusiness,0.2,0.28,0.2,0.64,0.16,0.2,0.24,0.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
d042fdd9-ff7a-5e79-8bff-3ce6ffe18ff1,2f6236c1-fa55-5e2f-8fa0-f501ae0e2a61,Kwale Cassava Farm #0895,Coastal Lowlands,Kwale,Cassava,1.5,-3.844226,40.005905,18,True,Transitioning Agribusiness,1,12.96,3,Structured Farm,0.56,0.64,0.6,0.64,0.6,0.6,0.52,0.16,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4dca09ec-a9b9-53dd-9ae8-d339b779eaff,4b06fd37-822b-5bfa-9b7c-03d5968a9020,Bungoma Dairy Farm #0896,Western Kenya,Bungoma,Dairy,25.6,0.373529,34.993549,19,False,Commercial Market Leader,2,20.52,5,Future Ready Farm,0.72,0.92,0.88,0.8,0.88,0.96,0.84,0.84,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
acee0af4-fea8-5a96-a465-c0971dce7960,2df3e506-ad09-5364-a089-5932d73c7478,Trans Nzoia Wheat Farm #0897,Rift Valley,Trans Nzoia,Wheat,3.19,-0.568526,35.278366,18,True,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.28,0.08,0.24,0.56,0.04,0.28,0.2,0.12,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
efccd5f1-d17d-5bea-ba7c-f7a1be3908e4,23349ecf-5b07-5b85-aff4-bdff5fe1b740,Kiambu Avocado Farm #0898,Central Highlands,Kiambu,Avocado,3.16,-0.169276,37.383903,16,True,Informal Smallholder,0,6.0,2,Emerging Agribusiness,0.16,0.24,0.12,0.6,0.0,0.28,0.32,0.28,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
dcaece4f-69c7-584b-993a-6f9a2b31ec9e,9156f8b0-05bf-5f82-9241-b86d1ba6fa1e,Uasin Gishu Horticulture Farm #0899,Rift Valley,Uasin Gishu,Horticulture,0.5,-1.0181,35.01826,14,True,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.24,0.2,0.2,0.36,0.24,0.32,0.16,0.12,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7b5d366b-5ae7-59a4-beb6-fefddedc52e4,803aa2b5-3e22-531b-b6e6-907fefda5b5b,Embu Macadamia Farm #0900,Central Highlands,Embu,Macadamia,5.25,0.240466,37.458393,15,False,Transitioning Agribusiness,1,11.28,3,Structured Farm,0.44,0.28,0.64,0.6,0.56,0.48,0.32,0.44,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0
